operator_id,op_jobKind,op_qualifications_count,op_effectiveTime,op_popularity_score,op_has_CP,op_has_CN,workload_pressure_index,daily_perc_ortho,avg_patient_priority,daily_lifter_ratio,target_assN,target_assO,target_assCP,target_assMAC,target_assignments
42,0,2,340,2,0,0,0.8907766990291263,0.4642857142857143,6.4,0.03571428571428571,2,3,0,0,5
31,1,3,200,3,0,1,0.8907766990291263,0.4642857142857143,7.0,0.03571428571428571,1,3,0,0,4
40,1,4,150,2,0,1,0.8907766990291263,0.4642857142857143,6.0,0.03571428571428571,2,2,0,0,4
410,1,2,200,3,0,0,0.8907766990291263,0.4642857142857143,5.0,0.03571428571428571,3,1,0,0,4
485,0,2,340,4,0,0,0.8907766990291263,0.4642857142857143,5.6,0.03571428571428571,3,2,0,0,5
46,1,3,150,1,1,0,0.8907766990291263,0.4642857142857143,4.8,0.03571428571428571,4,1,0,0,5
158,0,3,340,4,1,0,0.8907766990291263,0.4642857142857143,10.142857142857142,0.03571428571428571,1,2,4,0,7
52,0,2,280,1,0,0,0.8907766990291263,0.4642857142857143,8.0,0.03571428571428571,0,1,0,0,1
39,1,3,200,3,0,1,0.8907766990291263,0.4642857142857143,6.0,0.03571428571428571,2,2,0,0,4
38,0,4,280,5,0,1,0.8907766990291263,0.4642857142857143,6.333333333333333,0.03571428571428571,2,4,0,0,6
32,1,4,140,2,1,1,0.8214285714285714,0.4528301886792453,13.0,0.03773584905660377,0,0,3,0,3
44,0,4,340,4,1,1,0.8214285714285714,0.4528301886792453,5.2,0.03773584905660377,3,2,0,0,5
435,0,3,340,5,0,1,0.8214285714285714,0.4528301886792453,6.0,0.03773584905660377,3,3,0,0,6
35,0,3,270,2,0,1,0.8214285714285714,0.4528301886792453,5.0,0.03773584905660377,3,1,0,0,4
410,1,2,200,3,0,0,0.8214285714285714,0.4528301886792453,5.333333333333333,0.03773584905660377,2,1,0,0,3
50,0,3,340,4,0,1,0.8214285714285714,0.4528301886792453,5.6,0.03773584905660377,3,2,0,0,5
52,0,2,280,1,0,0,0.8214285714285714,0.4528301886792453,8.0,0.03773584905660377,0,1,0,0,1
38,0,4,280,5,0,1,0.8214285714285714,0.4528301886792453,6.333333333333333,0.03773584905660377,2,4,0,0,6
39,1,3,200,3,0,1,0.8214285714285714,0.4528301886792453,6.0,0.03773584905660377,1,1,0,0,2
46,1,3,150,1,1,0,0.8214285714285714,0.4528301886792453,4.0,0.03773584905660377,3,0,0,0,3
485,0,2,340,4,0,0,0.8214285714285714,0.4528301886792453,6.4,0.03773584905660377,2,3,0,0,5
158,0,3,340,4,1,0,0.8214285714285714,0.4528301886792453,12.0,0.03773584905660377,0,1,4,0,5
40,1,4,150,1,0,1,0.8214285714285714,0.4528301886792453,6.666666666666667,0.03773584905660377,1,2,0,0,3
31,1,3,200,3,0,1,0.8214285714285714,0.4528301886792453,7.0,0.03773584905660377,1,3,0,0,4
42,1,2,150,1,0,0,0.8214285714285714,0.4528301886792453,6.0,0.03773584905660377,1,1,0,0,2
29,1,3,200,3,0,1,0.8214285714285714,0.4528301886792453,4.666666666666667,0.03773584905660377,2,1,0,0,3
43,0,4,280,2,0,1,0.8214285714285714,0.4528301886792453,6.0,0.03773584905660377,2,2,0,0,4
524,0,5,432,4,0,0,0.9059139784946236,0.39473684210526316,10.428571428571429,0.06140350877192982,1,3,0,3,7
211,0,6,300,6,0,1,0.9059139784946236,0.39473684210526316,15.0,0.06140350877192982,0,0,0,6,6
232,0,6,432,5,1,0,0.9059139784946236,0.39473684210526316,11.875,0.06140350877192982,1,2,0,5,8
214,0,6,432,7,0,1,0.9059139784946236,0.39473684210526316,10.428571428571429,0.06140350877192982,1,3,0,2,7
230,0,6,432,5,1,0,0.9059139784946236,0.39473684210526316,5.666666666666667,0.06140350877192982,3,3,0,0,6
228,0,6,480,7,1,0,0.9059139784946236,0.39473684210526316,12.666666666666666,0.06140350877192982,0,2,0,2,6
212,0,6,300,4,1,0,0.9059139784946236,0.39473684210526316,10.0,0.06140350877192982,1,2,0,2,5
464,1,6,216,4,1,0,0.9059139784946236,0.39473684210526316,6.5,0.06140350877192982,1,3,0,0,4
313,1,6,216,1,1,0,0.9059139784946236,0.39473684210526316,6.0,0.06140350877192982,2,2,0,0,4
226,1,5,210,4,0,0,0.9059139784946236,0.39473684210526316,6.0,0.06140350877192982,2,2,0,0,4
224,0,6,432,7,1,0,0.9059139784946236,0.39473684210526316,11.142857142857142,0.06140350877192982,1,2,0,3,7
213,0,6,432,6,1,0,0.9059139784946236,0.39473684210526316,10.5,0.06140350877192982,1,2,0,3,6
221,0,6,432,7,1,0,0.9059139784946236,0.39473684210526316,8.428571428571429,0.06140350877192982,1,5,0,1,7
220,0,6,480,7,1,0,0.9059139784946236,0.39473684210526316,11.875,0.06140350877192982,1,2,0,5,8
227,0,6,432,6,1,0,0.9059139784946236,0.39473684210526316,12.0,0.06140350877192982,0,3,0,4,7
210,0,6,402,1,1,0,0.9059139784946236,0.39473684210526316,4.0,0.06140350877192982,1,0,0,0,1
217,0,7,300,5,1,0,0.9059139784946236,0.39473684210526316,9.0,0.06140350877192982,0,4,0,1,5
216,0,6,300,4,1,0,0.9059139784946236,0.39473684210526316,8.2,0.06140350877192982,1,3,0,1,5
215,0,6,300,5,0,1,0.9059139784946236,0.39473684210526316,15.0,0.06140350877192982,0,0,0,4,5
218,0,6,480,4,1,0,0.9059139784946236,0.39473684210526316,9.0,0.06140350877192982,2,2,0,2,6
485,0,2,340,4,0,0,0.7800511508951407,0.4166666666666667,5.333333333333333,0.020833333333333332,2,1,0,0,3
232,0,6,480,6,1,0,0.8087307595256119,0.4144144144144144,14.0,0.05405405405405406,0,1,0,6,7
230,0,6,432,4,1,0,0.8087307595256119,0.4144144144144144,10.833333333333334,0.05405405405405406,1,2,0,2,6
228,0,6,432,6,1,0,0.8087307595256119,0.4144144144144144,11.5,0.05405405405405406,0,2,0,1,4
227,0,6,480,6,1,0,0.8087307595256119,0.4144144144144144,7.0,0.05405405405405406,3,3,0,1,7
464,1,6,216,4,1,0,0.8087307595256119,0.4144144144144144,6.5,0.05405405405405406,1,3,0,0,4
313,1,6,216,3,1,0,0.8087307595256119,0.4144144144144144,8.0,0.05405405405405406,0,4,0,0,4
226,1,5,210,6,0,0,0.8087307595256119,0.4144144144144144,6.5,0.05405405405405406,1,3,0,0,4
225,0,6,402,2,1,0,0.8087307595256119,0.4144144144144144,4.0,0.05405405405405406,2,0,0,0,2
213,0,6,432,5,1,0,0.8087307595256119,0.4144144144144144,9.6,0.05405405405405406,1,2,0,2,5
212,0,6,300,3,1,0,0.8087307595256119,0.4144144144144144,8.75,0.05405405405405406,1,2,0,1,4
221,0,6,432,7,1,0,0.8087307595256119,0.4144144144144144,8.428571428571429,0.05405405405405406,1,5,0,1,7
211,0,6,300,6,0,1,0.8087307595256119,0.4144144144144144,15.0,0.05405405405405406,0,0,0,6,6
524,0,5,432,7,0,0,0.8087307595256119,0.4144144144144144,10.833333333333334,0.05405405405405406,1,2,0,2,6
217,0,7,300,5,1,0,0.8087307595256119,0.4144144144144144,9.0,0.05405405405405406,0,4,0,1,5
210,0,6,402,2,1,0,0.8087307595256119,0.4144144144144144,6.0,0.05405405405405406,1,1,0,0,2
218,0,6,432,4,1,0,0.8087307595256119,0.4144144144144144,7.8,0.05405405405405406,2,2,0,1,5
219,0,6,432,7,1,0,0.8087307595256119,0.4144144144144144,9.857142857142858,0.05405405405405406,2,2,0,3,7
220,0,6,432,7,1,0,0.8087307595256119,0.4144144144144144,13.0,0.05405405405405406,0,2,0,5,7
216,0,6,300,3,1,0,0.8087307595256119,0.4144144144144144,8.2,0.05405405405405406,1,3,0,1,5
223,0,6,432,7,1,0,0.8087307595256119,0.4144144144144144,15.0,0.05405405405405406,0,0,0,7,7
214,0,6,432,7,0,1,0.8087307595256119,0.4144144144144144,10.428571428571429,0.05405405405405406,1,3,0,2,7
46,1,3,150,1,1,0,0.7800511508951407,0.4166666666666667,4.0,0.020833333333333332,2,0,0,0,2
44,0,3,340,4,0,1,0.7800511508951407,0.4166666666666667,6.0,0.020833333333333332,2,2,0,0,4
42,1,2,150,2,0,0,0.7800511508951407,0.4166666666666667,6.0,0.020833333333333332,1,1,0,0,2
31,1,3,200,2,0,1,0.7800511508951407,0.4166666666666667,6.666666666666667,0.020833333333333332,1,2,0,0,3
40,1,4,150,1,0,1,0.7800511508951407,0.4166666666666667,5.333333333333333,0.020833333333333332,2,1,0,0,3
32,1,3,140,2,0,1,0.7800511508951407,0.4166666666666667,6.0,0.020833333333333332,1,1,0,0,2
50,0,4,340,3,1,1,0.7800511508951407,0.4166666666666667,9.222222222222221,0.020833333333333332,3,1,5,0,9
38,0,4,280,3,0,1,0.7800511508951407,0.4166666666666667,5.2,0.020833333333333332,3,2,0,0,5
29,1,3,200,3,0,1,0.7800511508951407,0.4166666666666667,6.666666666666667,0.020833333333333332,1,2,0,0,3
158,0,2,340,4,0,0,0.7800511508951407,0.4166666666666667,6.333333333333333,0.020833333333333332,2,4,0,0,6
35,0,3,270,3,0,1,0.7800511508951407,0.4166666666666667,6.0,0.020833333333333332,1,1,0,0,2
48,0,3,330,2,0,1,0.7800511508951407,0.4166666666666667,4.0,0.020833333333333332,3,0,0,0,3
52,0,2,280,1,0,0,0.7800511508951407,0.4166666666666667,8.0,0.020833333333333332,0,1,0,0,1
39,1,3,200,2,0,1,0.7800511508951407,0.4166666666666667,4.0,0.020833333333333332,3,0,0,0,3
410,1,2,200,3,0,0,0.7800511508951407,0.4166666666666667,6.0,0.020833333333333332,2,2,0,0,4
216,0,6,300,3,1,0,0.8846048673776319,0.41964285714285715,6.8,0.044642857142857144,1,4,0,0,5
39,1,4,200,2,1,1,0.8720626631853786,0.45098039215686275,13.0,0.0196078431372549,0,0,4,0,4
38,0,4,280,3,0,1,0.8720626631853786,0.45098039215686275,5.666666666666667,0.0196078431372549,3,3,0,0,6
52,0,2,280,1,0,0,0.8720626631853786,0.45098039215686275,8.0,0.0196078431372549,0,1,0,0,1
50,0,4,340,3,1,1,0.8720626631853786,0.45098039215686275,10.666666666666666,0.0196078431372549,1,1,4,0,6
410,1,2,200,2,0,0,0.8720626631853786,0.45098039215686275,5.333333333333333,0.0196078431372549,2,1,0,0,3
35,0,3,270,2,0,1,0.8720626631853786,0.45098039215686275,9.5,0.0196078431372549,1,1,2,0,4
158,0,2,340,3,0,0,0.8720626631853786,0.45098039215686275,6.0,0.0196078431372549,3,4,0,0,7
485,1,2,200,4,0,0,0.8720626631853786,0.45098039215686275,6.666666666666667,0.0196078431372549,1,2,0,0,3
435,0,3,340,3,0,1,0.8720626631853786,0.45098039215686275,5.6,0.0196078431372549,3,2,0,0,5
43,1,4,200,3,0,1,0.8720626631853786,0.45098039215686275,6.0,0.0196078431372549,2,2,0,0,4
44,0,3,340,2,0,1,0.8720626631853786,0.45098039215686275,5.6,0.0196078431372549,3,2,0,0,5
46,1,3,150,2,1,0,0.8720626631853786,0.45098039215686275,6.0,0.0196078431372549,2,2,0,0,4
32,1,3,140,1,0,1,0.8720626631853786,0.45098039215686275,6.666666666666667,0.0196078431372549,1,2,0,0,3
230,0,6,432,4,1,0,0.8846048673776319,0.41964285714285715,11.0,0.044642857142857144,1,3,0,4,8
228,0,6,432,5,1,0,0.8846048673776319,0.41964285714285715,11.5,0.044642857142857144,0,3,0,2,6
227,0,6,480,6,1,0,0.8846048673776319,0.41964285714285715,7.0,0.044642857142857144,3,3,0,1,7
464,1,6,216,4,1,0,0.8846048673776319,0.41964285714285715,6.5,0.044642857142857144,1,3,0,0,4
215,0,6,300,5,0,1,0.8846048673776319,0.41964285714285715,15.0,0.044642857142857144,0,0,0,4,5
214,0,6,432,7,0,1,0.8846048673776319,0.41964285714285715,10.428571428571429,0.044642857142857144,1,3,0,2,7
212,0,6,300,5,1,0,0.8846048673776319,0.41964285714285715,10.0,0.044642857142857144,1,2,0,2,5
211,0,6,300,5,0,1,0.8846048673776319,0.41964285714285715,15.0,0.044642857142857144,0,0,0,5,5
524,0,5,432,7,0,0,0.8846048673776319,0.41964285714285715,10.833333333333334,0.044642857142857144,1,2,0,2,6
218,0,6,432,4,1,0,0.8846048673776319,0.41964285714285715,7.857142857142857,0.044642857142857144,2,4,0,1,7
210,0,6,402,2,1,0,0.8846048673776319,0.41964285714285715,5.333333333333333,0.044642857142857144,2,1,0,0,3
219,0,6,432,7,1,0,0.8846048673776319,0.41964285714285715,9.857142857142858,0.044642857142857144,2,2,0,3,7
31,1,3,200,2,0,1,0.8720626631853786,0.45098039215686275,6.666666666666667,0.0196078431372549,1,2,0,0,3
223,0,6,432,7,1,0,0.8846048673776319,0.41964285714285715,15.0,0.044642857142857144,0,0,0,7,7
213,0,6,432,6,1,0,0.8846048673776319,0.41964285714285715,11.5,0.044642857142857144,0,3,0,3,6
225,0,6,402,2,1,0,0.8846048673776319,0.41964285714285715,7.75,0.044642857142857144,2,1,0,1,4
226,1,5,210,6,0,0,0.8846048673776319,0.41964285714285715,6.5,0.044642857142857144,1,3,0,0,4
313,1,6,216,4,1,0,0.8846048673776319,0.41964285714285715,8.0,0.044642857142857144,0,4,0,0,4
220,0,6,432,7,1,0,0.8846048673776319,0.41964285714285715,13.0,0.044642857142857144,0,2,0,5,7
42,1,2,150,2,0,0,0.8720626631853786,0.45098039215686275,6.0,0.0196078431372549,1,1,0,0,2
217,0,7,300,5,1,0,0.8846048673776319,0.41964285714285715,9.0,0.044642857142857144,0,4,0,1,5
29,1,3,200,2,0,1,0.8720626631853786,0.45098039215686275,6.666666666666667,0.0196078431372549,1,2,0,0,3
32,1,3,140,1,0,1,0.7890995260663507,0.4230769230769231,6.666666666666667,0.019230769230769232,1,2,0,0,3
226,1,5,210,4,0,0,0.8586272901285207,0.42201834862385323,6.5,0.045871559633027525,1,3,0,0,4
225,0,6,402,2,1,0,0.8586272901285207,0.42201834862385323,4.0,0.045871559633027525,2,0,0,0,2
213,0,6,432,5,1,0,0.8586272901285207,0.42201834862385323,9.666666666666666,0.045871559633027525,1,3,0,2,6
223,0,6,432,7,1,0,0.8586272901285207,0.42201834862385323,15.0,0.045871559633027525,0,0,0,7,7
221,0,6,432,7,1,0,0.8586272901285207,0.42201834862385323,8.428571428571429,0.045871559633027525,1,5,0,1,7
220,0,6,432,7,1,0,0.8586272901285207,0.42201834862385323,13.0,0.045871559633027525,0,2,0,5,7
464,1,6,216,4,1,0,0.8586272901285207,0.42201834862385323,6.5,0.045871559633027525,1,3,0,0,4
219,0,6,432,7,1,0,0.8586272901285207,0.42201834862385323,9.857142857142858,0.045871559633027525,2,2,0,3,7
217,0,7,300,5,1,0,0.8586272901285207,0.42201834862385323,9.0,0.045871559633027525,0,4,0,1,5
216,0,6,300,4,1,0,0.8586272901285207,0.42201834862385323,6.8,0.045871559633027525,1,4,0,0,5
215,0,6,300,5,0,1,0.8586272901285207,0.42201834862385323,15.0,0.045871559633027525,0,0,0,4,5
214,0,6,432,7,0,1,0.8586272901285207,0.42201834862385323,10.428571428571429,0.045871559633027525,1,3,0,2,7
212,0,6,300,5,1,0,0.8586272901285207,0.42201834862385323,10.0,0.045871559633027525,1,2,0,2,5
211,0,6,300,5,0,1,0.8586272901285207,0.42201834862385323,15.0,0.045871559633027525,0,0,0,5,5
524,0,5,432,5,0,0,0.8586272901285207,0.42201834862385323,12.0,0.045871559633027525,1,1,0,3,6
210,0,6,402,2,1,0,0.8586272901285207,0.42201834862385323,6.666666666666667,0.045871559633027525,1,2,0,0,3
228,0,6,432,5,1,0,0.8586272901285207,0.42201834862385323,10.833333333333334,0.045871559633027525,1,2,0,2,6
313,1,6,216,4,1,0,0.8586272901285207,0.42201834862385323,8.0,0.045871559633027525,0,4,0,0,4
232,0,6,480,6,1,0,0.8586272901285207,0.42201834862385323,11.375,0.045871559633027525,2,1,0,5,8
44,0,3,340,2,0,1,0.7890995260663507,0.4230769230769231,6.666666666666667,0.019230769230769232,1,2,0,0,3
435,0,3,340,3,0,1,0.7890995260663507,0.4230769230769231,5.6,0.019230769230769232,3,2,0,0,5
410,1,2,200,2,0,0,0.7890995260663507,0.4230769230769231,5.333333333333333,0.019230769230769232,2,1,0,0,3
48,0,3,330,2,0,1,0.7890995260663507,0.4230769230769231,4.0,0.019230769230769232,2,0,0,0,2
50,0,4,340,2,1,1,0.7890995260663507,0.4230769230769231,12.166666666666666,0.019230769230769232,0,1,5,0,6
230,0,6,432,3,1,0,0.8586272901285207,0.42201834862385323,7.0,0.045871559633027525,1,5,0,0,6
38,0,4,280,3,0,1,0.7890995260663507,0.4230769230769231,5.2,0.019230769230769232,3,2,0,0,5
39,1,4,200,2,1,1,0.7890995260663507,0.4230769230769231,13.0,0.019230769230769232,0,0,5,0,5
52,0,2,280,0,0,0,0.7890995260663507,0.4230769230769231,8.0,0.019230769230769232,0,1,0,0,1
158,0,2,340,4,0,0,0.7890995260663507,0.4230769230769231,5.666666666666667,0.019230769230769232,3,3,0,0,6
40,0,4,340,2,0,1,0.7890995260663507,0.4230769230769231,6.285714285714286,0.019230769230769232,3,4,0,0,7
43,1,4,200,3,0,1,0.7890995260663507,0.4230769230769231,6.0,0.019230769230769232,2,2,0,0,4
31,1,3,200,2,0,1,0.7890995260663507,0.4230769230769231,6.0,0.019230769230769232,1,1,0,0,2
42,1,2,150,2,0,0,0.7890995260663507,0.4230769230769231,6.0,0.019230769230769232,1,1,0,0,2
29,1,3,200,2,0,1,0.7890995260663507,0.4230769230769231,6.666666666666667,0.019230769230769232,1,2,0,0,3
485,0,2,340,4,0,0,0.7890995260663507,0.4230769230769231,6.666666666666667,0.019230769230769232,2,4,0,0,6
524,0,5,432,6,0,0,0.8405911850092372,0.4090909090909091,10.428571428571429,0.06363636363636363,1,3,0,2,7
214,0,6,432,7,0,1,0.8405911850092372,0.4090909090909091,10.428571428571429,0.06363636363636363,1,3,0,2,7
215,0,6,300,5,0,1,0.8405911850092372,0.4090909090909091,15.0,0.06363636363636363,0,0,0,4,5
216,0,6,300,4,1,0,0.8405911850092372,0.4090909090909091,6.8,0.06363636363636363,1,4,0,0,5
217,0,7,300,5,1,0,0.8405911850092372,0.4090909090909091,9.0,0.06363636363636363,0,4,0,1,5
210,0,6,402,2,1,0,0.8405911850092372,0.4090909090909091,6.666666666666667,0.06363636363636363,1,2,0,0,3
225,0,6,402,2,1,0,0.8405911850092372,0.4090909090909091,4.0,0.06363636363636363,2,0,0,0,2
219,0,6,432,7,1,0,0.8405911850092372,0.4090909090909091,9.857142857142858,0.06363636363636363,2,2,0,3,7
230,0,6,432,3,1,0,0.8405911850092372,0.4090909090909091,8.0,0.06363636363636363,0,1,0,0,1
32,1,3,140,2,0,1,0.8717277486910995,0.3888888888888889,5.0,0.018518518518518517,3,1,0,0,4
435,0,3,340,4,0,1,0.8717277486910995,0.3888888888888889,5.333333333333333,0.018518518518518517,2,1,0,0,3
35,0,3,270,3,0,1,0.8717277486910995,0.3888888888888889,6.0,0.018518518518518517,2,2,0,0,4
232,0,6,480,6,1,0,0.8405911850092372,0.4090909090909091,15.0,0.06363636363636363,0,0,0,7,8
410,1,2,200,2,0,0,0.8717277486910995,0.3888888888888889,6.0,0.018518518518518517,2,2,0,0,4
50,0,4,340,2,1,1,0.8717277486910995,0.3888888888888889,11.0,0.018518518518518517,1,1,5,0,7
52,0,2,280,1,0,0,0.8717277486910995,0.3888888888888889,8.0,0.018518518518518517,0,1,0,0,1
38,0,4,280,2,0,1,0.8717277486910995,0.3888888888888889,6.0,0.018518518518518517,3,4,0,0,7
39,1,4,200,1,1,1,0.8717277486910995,0.3888888888888889,13.0,0.018518518518518517,0,0,5,0,5
485,0,2,340,4,0,0,0.8717277486910995,0.3888888888888889,6.285714285714286,0.018518518518518517,3,4,0,0,7
158,0,2,340,4,0,0,0.8717277486910995,0.3888888888888889,5.428571428571429,0.018518518518518517,4,3,0,0,7
40,1,4,150,2,0,1,0.8717277486910995,0.3888888888888889,6.0,0.018518518518518517,1,1,0,0,2
31,1,3,200,2,0,1,0.8717277486910995,0.3888888888888889,6.666666666666667,0.018518518518518517,1,2,0,0,3
42,0,2,340,2,0,0,0.8717277486910995,0.3888888888888889,6.0,0.018518518518518517,2,2,0,0,4
29,1,3,200,2,0,1,0.8717277486910995,0.3888888888888889,6.666666666666667,0.018518518518518517,1,2,0,0,3
43,1,4,200,2,0,1,0.8717277486910995,0.3888888888888889,5.333333333333333,0.018518518518518517,2,1,0,0,3
313,1,6,216,4,1,0,0.8405911850092372,0.4090909090909091,8.0,0.06363636363636363,0,4,0,0,4
226,1,5,210,4,0,0,0.8405911850092372,0.4090909090909091,6.5,0.06363636363636363,1,3,0,0,4
211,0,6,300,5,0,1,0.8405911850092372,0.4090909090909091,15.0,0.06363636363636363,0,0,0,6,6
213,0,6,432,7,1,0,0.8405911850092372,0.4090909090909091,11.5,0.06363636363636363,0,3,0,3,6
227,0,6,480,6,1,0,0.8405911850092372,0.4090909090909091,5.142857142857143,0.06363636363636363,4,3,0,0,7
223,0,6,432,7,1,0,0.8405911850092372,0.4090909090909091,14.125,0.06363636363636363,0,1,0,7,8
221,0,6,432,6,1,0,0.8405911850092372,0.4090909090909091,6.571428571428571,0.06363636363636363,2,5,0,0,7
220,0,6,432,7,1,0,0.8405911850092372,0.4090909090909091,11.142857142857142,0.06363636363636363,1,2,0,4,7
218,0,6,432,5,1,0,0.8405911850092372,0.4090909090909091,7.833333333333333,0.06363636363636363,2,3,0,1,6
212,0,6,300,5,1,0,0.8405911850092372,0.4090909090909091,10.0,0.06363636363636363,1,2,0,2,5
226,1,5,210,4,0,0,0.8774139378673383,0.4166666666666667,6.5,0.06481481481481481,1,3,0,0,4
228,0,6,432,5,1,0,0.8774139378673383,0.4166666666666667,12.666666666666666,0.06481481481481481,0,2,0,3,6
214,0,6,432,7,0,1,0.8774139378673383,0.4166666666666667,10.428571428571429,0.06481481481481481,1,3,0,2,7
215,0,6,300,4,0,1,0.8774139378673383,0.4166666666666667,15.0,0.06481481481481481,0,0,0,3,4
216,0,6,300,4,1,0,0.8774139378673383,0.4166666666666667,8.2,0.06481481481481481,1,3,0,1,5
212,0,6,300,5,1,0,0.8774139378673383,0.4166666666666667,10.0,0.06481481481481481,1,2,0,2,5
217,0,7,300,6,1,0,0.8774139378673383,0.4166666666666667,8.833333333333334,0.06481481481481481,0,5,0,1,6
210,0,6,402,2,1,0,0.8774139378673383,0.4166666666666667,6.666666666666667,0.06481481481481481,1,2,0,0,3
232,0,6,480,8,1,0,0.8774139378673383,0.4166666666666667,12.0,0.06481481481481481,0,3,0,4,7
218,0,6,432,6,1,0,0.8774139378673383,0.4166666666666667,7.857142857142857,0.06481481481481481,2,4,0,1,7
220,0,6,432,7,1,0,0.8774139378673383,0.4166666666666667,11.142857142857142,0.06481481481481481,1,2,0,4,7
221,0,6,432,7,1,0,0.8774139378673383,0.4166666666666667,8.428571428571429,0.06481481481481481,1,5,0,1,7
223,0,6,432,6,1,0,0.8774139378673383,0.4166666666666667,15.0,0.06481481481481481,0,0,0,6,6
225,0,6,402,2,1,0,0.8774139378673383,0.4166666666666667,5.333333333333333,0.06481481481481481,2,1,0,0,3
464,1,6,216,4,1,0,0.8774139378673383,0.4166666666666667,6.5,0.06481481481481481,1,3,0,0,4
227,0,6,480,7,1,0,0.8774139378673383,0.4166666666666667,6.375,0.06481481481481481,4,3,0,1,8
219,0,6,432,7,1,0,0.8774139378673383,0.4166666666666667,9.857142857142858,0.06481481481481481,2,2,0,3,7
211,0,6,300,5,0,1,0.8774139378673383,0.4166666666666667,15.0,0.06481481481481481,0,0,0,6,6
29,1,3,200,2,0,1,0.7591240875912408,0.36,6.0,0.02,1,1,0,0,2
43,1,4,200,2,0,1,0.7591240875912408,0.36,5.333333333333333,0.02,2,1,0,0,3
42,1,2,150,2,0,0,0.7591240875912408,0.36,6.0,0.02,1,1,0,0,2
31,1,3,200,2,0,1,0.7591240875912408,0.36,6.0,0.02,1,1,0,0,2
524,0,5,432,6,0,0,0.8774139378673383,0.4166666666666667,10.833333333333334,0.06481481481481481,1,2,0,2,6
485,0,2,340,4,0,0,0.7591240875912408,0.36,6.666666666666667,0.02,2,4,0,0,6
46,1,3,150,2,1,0,0.7591240875912408,0.36,6.0,0.02,1,1,0,0,2
39,1,4,200,1,1,1,0.7591240875912408,0.36,13.0,0.02,0,0,5,0,5
38,0,4,280,2,0,1,0.7591240875912408,0.36,5.666666666666667,0.02,3,3,0,0,6
52,0,2,280,1,0,0,0.7591240875912408,0.36,8.0,0.02,0,1,0,0,1
40,1,4,150,1,0,1,0.7591240875912408,0.36,6.666666666666667,0.02,1,2,0,0,3
410,1,2,200,2,0,0,0.7591240875912408,0.36,5.333333333333333,0.02,2,1,0,0,3
50,0,4,340,2,1,1,0.7591240875912408,0.36,11.0,0.02,1,1,5,0,7
35,0,3,270,3,0,1,0.7591240875912408,0.36,5.333333333333333,0.02,2,1,0,0,3
435,0,3,340,3,0,1,0.7591240875912408,0.36,5.333333333333333,0.02,2,1,0,0,3
44,0,3,340,2,0,1,0.7591240875912408,0.36,6.4,0.02,2,3,0,0,5
32,1,3,140,2,0,1,0.7591240875912408,0.36,6.0,0.02,1,1,0,0,2
48,0,3,330,2,0,1,0.7591240875912408,0.36,4.0,0.02,3,0,0,0,3
221,0,6,432,8,1,0,0.9012034704729919,0.3963963963963964,7.875,0.06306306306306306,2,5,0,1,8
220,0,6,432,7,1,0,0.9012034704729919,0.3963963963963964,11.142857142857142,0.06306306306306306,1,2,0,4,7
219,0,6,432,7,1,0,0.9012034704729919,0.3963963963963964,9.857142857142858,0.06306306306306306,2,2,0,3,7
218,0,6,432,6,1,0,0.9012034704729919,0.3963963963963964,7.857142857142857,0.06306306306306306,2,4,0,1,7
210,0,6,402,2,1,0,0.9012034704729919,0.3963963963963964,6.666666666666667,0.06306306306306306,1,2,0,0,3
215,0,6,300,5,0,1,0.9012034704729919,0.3963963963963964,15.0,0.06306306306306306,0,0,0,4,5
216,0,6,300,4,1,0,0.9012034704729919,0.3963963963963964,8.2,0.06306306306306306,1,3,0,1,5
212,0,6,300,5,1,0,0.9012034704729919,0.3963963963963964,10.0,0.06306306306306306,1,2,0,2,5
211,0,6,300,5,0,1,0.9012034704729919,0.3963963963963964,15.0,0.06306306306306306,0,0,0,5,5
223,0,6,480,7,1,0,0.9012034704729919,0.3963963963963964,14.125,0.06306306306306306,0,1,0,7,8
217,0,7,300,6,1,0,0.9012034704729919,0.3963963963963964,8.833333333333334,0.06306306306306306,0,5,0,1,6
213,0,6,432,5,1,0,0.9012034704729919,0.3963963963963964,15.0,0.06306306306306306,0,0,0,5,6
214,0,6,480,7,0,1,0.9012034704729919,0.3963963963963964,10.125,0.06306306306306306,1,4,0,2,8
226,1,5,210,4,0,0,0.9012034704729919,0.3963963963963964,6.5,0.06306306306306306,1,3,0,0,4
32,1,3,140,2,0,1,0.7777777777777778,0.3333333333333333,5.333333333333333,0.020833333333333332,2,1,0,0,3
44,0,3,340,2,0,1,0.7777777777777778,0.3333333333333333,7.0,0.020833333333333332,1,3,0,0,4
34,0,3,340,1,0,1,0.7777777777777778,0.3333333333333333,6.0,0.020833333333333332,2,2,0,0,4
38,0,4,280,1,0,1,0.7777777777777778,0.3333333333333333,6.0,0.020833333333333332,3,3,0,0,6
410,1,2,200,2,0,0,0.7777777777777778,0.3333333333333333,5.333333333333333,0.020833333333333332,2,1,0,0,3
42,1,3,150,2,1,0,0.7777777777777778,0.3333333333333333,4.0,0.020833333333333332,2,0,0,0,2
48,0,3,330,2,0,1,0.7777777777777778,0.3333333333333333,4.0,0.020833333333333332,3,0,0,0,3
50,0,2,340,1,0,0,0.7777777777777778,0.3333333333333333,6.0,0.020833333333333332,1,1,0,0,2
